Date	pe_ratio	market_cap	ps_ratio	usd_can	usd_gbp	usd_japan	usd_china	usd_euro	csi	usd_exports	industrial_production	gold	oil	cpi
2018-08-14	19.0163	1013076.9785	4.1774	1.3071	0.7829	110.8364	6.8813	0.881	NaN	NaN	NaN	-0.0028323892035988507	NaN	NaN
2018-08-28	19.9184	1061134.7422	4.3756	1.2919	0.7744	111.0418	6.8011	0.8532	NaN	NaN	NaN	0.012190030892544002	NaN	NaN
2018-08-30	20.4016	1086878.2478	4.4818	1.2929	0.7677	111.4608	6.8326	0.8587	NaN	NaN	NaN	-0.005729945191828678	NaN	NaN
2018-08-31	20.6374	1099436.0554	4.5336	1.3039	0.7702	110.763	6.8375	0.8624	96.2	210833.0	104.1659	0.004343105320304019	-0.06507462686567167	NaN
2018-09-12	20.0426	1067751.7408	4.4029	1.3066	0.7685	111.4631	6.8699	0.8601	NaN	NaN	NaN	0.004790318514160674	NaN	NaN
2018-09-14	20.2937	1081130.6358	4.4581	1.3009	0.7634	111.8573	6.8543	0.8579	NaN	NaN	NaN	-0.0064473466688708125	NaN	NaN
2018-09-26	19.9837	1064612.2889	4.39	1.2962	0.759	112.9846	6.8744	0.8505	NaN	NaN	NaN	-0.006323321407771143	NaN	NaN
2018-09-30	19.0177	NaN	4.2498	NaN	NaN	NaN	NaN	NaN	100.1	213188.0	104.1315	NaN	0.014367816091954033	NaN
2018-10-01	19.1457	1080618.1184	4.2784	1.281	0.7675	113.9497	6.8689	0.8645	NaN	NaN	NaN	0.0017687189421378147	NaN	252.862
2018-10-05	18.8955	1066495.8099	4.2225	1.2917	0.7663	113.8797	6.8689	0.8694	NaN	NaN	NaN	0.0002492729538845495	NaN	NaN
2018-10-10	18.2275	1028788.771	4.0732	1.2963	0.7604	113.2435	6.9236	0.8665	NaN	NaN	NaN	0.0025303643724696734	NaN	NaN
2018-10-16	18.7152	1056320.1399	4.1822	1.2954	0.756	112.1257	6.9125	0.8626	NaN	NaN	NaN	0.0005691056910568371	NaN	NaN
2018-10-17	18.6344	1051755.3533	4.1641	1.2972	0.7627	112.255	6.9286	0.8666	NaN	NaN	NaN	-0.0013000731291136214	NaN	NaN
2018-10-19	18.476	1042815.9797	4.1287	1.3031	0.7674	112.5109	6.9302	0.8686	NaN	NaN	NaN	0.004006541291905252	NaN	NaN
2018-10-29	17.8804	1007163.2715	3.9956	1.3107	0.7801	112.3979	6.9585	0.878	NaN	NaN	NaN	-0.002512359186319868	NaN	NaN
2018-11-05	16.9832	956624.7828	3.7951	1.3093	0.7699	113.2894	6.9288	0.8777	NaN	NaN	NaN	0.00016232448664887933	NaN	NaN
2018-11-08	17.5644	989368.029	3.925	1.3106	0.763	113.708	6.9321	0.876	NaN	NaN	NaN	-0.004715447154471475	NaN	NaN
2018-11-21	14.893	838891.4584	3.3281	1.3274	0.781	113.1037	6.935	0.8777	NaN	NaN	NaN	0.0025347506132460396	NaN	NaN
2018-11-26	14.711	828641.3988	3.2874	1.321	0.7783	113.2623	6.9409	0.8821	NaN	NaN	NaN	-0.00024515812699188455	NaN	NaN
2018-12-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	252.551
2018-12-03	15.5703	877044.4584	3.4794	1.3176	0.7867	113.5722	6.8897	0.8806	NaN	NaN	NaN	0.010430354796320707	NaN	NaN
2018-12-05	NaN	NaN	NaN	1.3278	0.7829	113.0086	6.8564	NaN	NaN	NaN	NaN	-0.0035475288236715974	NaN	NaN
2018-12-11	14.2064	800216.4647	3.1746	1.3392	0.7929	113.147	6.8985	0.8839	NaN	NaN	NaN	-8.029548739374448e-05	NaN	NaN
2021-07-23	29.0724	2455721.461	7.2836	1.2567	0.727	110.5719	6.4778	0.8503	NaN	NaN	NaN	5.557099194208881e-05	NaN	NaN
2021-07-28	28.3718	2396543.4667	7.1081	1.2569	0.7207	110.0788	6.498	0.8468	NaN	NaN	NaN	-0.0021106420795379277	NaN	NaN
2021-07-30	28.544	2411090.0128	7.1512	1.2439	0.716	109.6544	6.4619	0.8429	NaN	NaN	NaN	-0.001913300169463783	NaN	NaN
2021-08-02	28.4775	2405469.7563	7.1345	1.2465	0.7199	109.5154	6.462	0.8423	NaN	NaN	NaN	-0.0078321831525906	NaN	NaN
2021-08-04	28.7573	2429107.8937	7.2046	1.2545	0.7179	109.0212	6.4613	0.8445	NaN	NaN	NaN	0.009047277541788468	NaN	NaN
2021-08-10	28.4932	2406792.1696	7.1385	1.2565	0.7214	110.459	6.4814	0.8531	NaN	NaN	NaN	-0.00891368106274082	NaN	NaN
2021-08-12	29.137	2461176.4157	7.2998	1.2517	0.7219	110.4097	6.4772	0.8521	NaN	NaN	NaN	0.0021793989447120854	NaN	NaN
2021-08-16	29.5734	2498038.6859	7.4091	1.2557	0.721	109.3697	6.4766	0.8492	NaN	NaN	NaN	0.007046620440836593	NaN	NaN
2021-08-17	29.3914	2482665.6315	7.3635	1.261	0.7251	109.2632	6.4795	0.8537	NaN	NaN	NaN	0.001735333631885272	NaN	NaN
2021-08-25	29.0333	2452415.4278	7.2738	1.2634	0.7293	109.9182	6.4784	0.8505	NaN	NaN	NaN	-0.010948299695880515	NaN	NaN
2018-12-17	13.8113	777960.5481	3.0863	1.3393	0.7926	113.2528	6.8973	0.8819	NaN	NaN	NaN	0.005099562894608889	NaN	NaN
2018-12-19	13.5543	763487.0842	3.0289	1.3443	0.7919	112.3279	6.899	0.8755	NaN	NaN	NaN	0.006980662761774781	NaN	NaN
2018-12-20	13.2123	744220.7683	2.9525	1.347	0.7889	111.7282	6.8871	0.8747	NaN	NaN	NaN	0.003824701195219049	NaN	NaN
2018-12-21	12.6984	715273.8405	2.8377	1.3544	0.7904	111.2493	6.906	0.877	NaN	NaN	NaN	-0.0012700428639466077	NaN	NaN
2018-12-31	12.972	746079.1252	2.9569	1.3629	0.7812	109.9127	6.8778	0.8729	98.3	208944.0	103.867	0.0	-0.14411500449236292	NaN
2019-01-03	11.6933	672530.6886	2.6654	1.3564	0.7958	107.693	6.8751	0.8773	NaN	NaN	NaN	0.005924078260191701	NaN	NaN
2019-01-08	12.3972	713017.8022	2.8258	1.3294	0.7845	108.7937	6.8536	0.8738	NaN	NaN	NaN	-0.004411081875870693	NaN	NaN
2019-01-10	12.648	727443.7014	2.883	1.3221	0.7839	108.1058	6.7805	0.8683	NaN	NaN	NaN	0.0025609188266337846	NaN	NaN
2019-01-28	12.8536	736998.264	2.9299	1.3238	0.761	109.4237	6.7435	0.8743	NaN	NaN	NaN	0.006414715202102128	NaN	NaN
2019-02-04	14.0831	807491.7	3.2101	1.3116	0.7661	109.8908	6.7448	0.8743	NaN	NaN	NaN	-0.004929096837794744	NaN	NaN
2019-02-06	14.3289	821590.3872	3.2662	1.3182	0.7712	109.7507	6.7448	0.8787	NaN	NaN	NaN	-0.0013696545426875595	NaN	NaN
2019-02-07	14.0576	806029.9632	3.2043	1.3266	0.7735	109.6606	6.7448	0.8805	NaN	NaN	NaN	-0.0018287107589149976	NaN	NaN
2019-02-11	13.9334	798909.8904	3.176	1.3268	0.7747	110.2043	6.7894	0.8868	NaN	NaN	NaN	-0.006464369914061852	NaN	NaN
2019-02-18	NaN	NaN	NaN	1.3234	0.7735	110.5491	6.7653	NaN	NaN	NaN	NaN	0.006759835941060333	NaN	NaN
2019-02-26	14.3363	822014.7624	3.2679	1.3224	0.7575	110.8441	6.6963	0.8792	NaN	NaN	NaN	-0.004507550146495398	NaN	NaN
2019-02-28	14.2393	816450.732	3.2457	1.3176	0.7519	110.7568	6.6844	0.8788	93.8	210809.0	102.728	-0.0027968856300552014	0.09583333333333344	NaN
2019-03-06	14.352	822910.6656	3.2714	1.3382	0.7605	111.8089	6.71	0.8834	NaN	NaN	NaN	0.0016357688113415314	NaN	NaN
2019-03-29	15.6209	895667.436	3.5607	1.3351	0.764	110.7699	6.7109	0.8906	NaN	NaN	NaN	0.0001544163063620374	NaN	NaN
2019-04-03	16.4298	900032.9294	3.6366	1.331	0.7595	111.4471	6.7084	0.8895	NaN	NaN	NaN	0.00015500271254742515	NaN	NaN
2019-04-12	16.7258	916250.5691	3.7021	1.3322	0.7622	111.9689	6.7078	0.8846	NaN	NaN	NaN	-0.003464736680012348	NaN	NaN
2019-04-16	16.7578	918001.337	3.7092	1.3366	0.7642	111.977	6.7091	0.8855	NaN	NaN	NaN	-0.007233413704596736	NaN	NaN
2019-04-22	17.2019	941057.8698	3.8075	NaN	NaN	NaN	NaN	0.8883	NaN	NaN	NaN	0.0	NaN	NaN
2019-05-07	17.0614	933374.0745	3.7764	1.3469	0.7657	110.6214	6.7689	0.8946	NaN	NaN	NaN	0.002033474112310474	NaN	NaN
2019-05-09	16.8814	923527.774	3.7366	1.3484	0.7694	109.8097	6.8234	0.8906	NaN	NaN	NaN	0.0007002801120448154	NaN	NaN
2019-05-10	16.5837	907239.9685	3.6707	1.3475	0.768	109.7507	6.8235	0.8896	NaN	NaN	NaN	0.0007775445144233561	NaN	NaN
2019-05-13	15.6198	854511.649	3.4573	1.3443	0.7679	109.4353	6.8773	0.8903	NaN	NaN	NaN	0.0066039934737005535	NaN	NaN
2019-05-16	15.9865	874572.336	3.5385	1.3424	0.7807	109.6224	6.8791	0.8946	NaN	NaN	NaN	-0.005696251250865925	NaN	NaN
2019-05-24	15.0521	823454.3928	3.3317	1.3456	0.7895	109.6004	6.9014	0.8931	NaN	NaN	NaN	-0.0009347978499649745	NaN	NaN
2019-05-27	NaN	NaN	NaN	1.345	0.7879	109.4481	6.8989	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2019-05-30	14.9958	820371.6725	3.3192	1.3498	0.792	109.6641	6.907	0.8977	NaN	NaN	NaN	-0.0005461496450027692	NaN	NaN
2019-05-31	14.7241	805510.2002	3.2591	1.3555	0.7954	108.7526	6.9092	0.8969	100.0	213973.0	102.4519	0.011397345823575211	-0.05190476190476201	NaN
2019-06-19	16.6417	910414.7102	3.6835	1.3376	0.7943	108.4055	6.9044	0.8917	NaN	NaN	NaN	0.002012822424332761	NaN	NaN
2019-06-26	16.804	919294.785	3.7194	1.3155	0.7886	107.7275	6.8772	0.878	NaN	NaN	NaN	-0.019142098644683636	NaN	NaN
2019-07-05	17.4109	925446.8008	3.7298	1.3066	0.7967	108.1439	6.8761	0.8916	NaN	NaN	NaN	-0.018517209696798376	NaN	NaN
2019-07-10	17.3257	920915.4059	3.7116	1.3113	0.8015	108.9127	6.883	0.8881	NaN	NaN	NaN	0.012000574877838455	NaN	NaN
2019-07-24	17.7894	943017.2906	3.8109	1.313	0.8002	108.088	6.875	0.8976	NaN	NaN	NaN	0.0009820426487092693	NaN	NaN
2019-07-29	17.8755	947581.6624	3.8294	1.3171	0.8134	108.6519	6.8934	0.8975	NaN	NaN	NaN	-0.0009152351450296692	NaN	NaN
2019-08-06	16.7945	890278.46	3.5978	1.3216	0.8209	106.4629	7.019	0.8932	NaN	NaN	NaN	0.0	NaN	NaN
2019-08-07	16.9685	899497.5872	3.635	1.3319	0.8244	105.7668	7.0485	0.89	NaN	NaN	NaN	0.027844127482426817	NaN	NaN
2019-08-16	17.6044	933210.67	3.7713	1.3299	0.8219	106.329	7.0403	0.9016	NaN	NaN	NaN	-0.000263904466583198	NaN	NaN
2019-08-20	17.9335	950654.7048	3.8418	1.3328	0.8272	106.3471	7.0585	0.9015	NaN	NaN	NaN	0.005345449685954851	NaN	NaN
2019-08-23	17.2754	915766.6352	3.7008	1.3322	0.8175	106.4528	7.0889	0.897	NaN	NaN	NaN	0.0011317488848945345	NaN	NaN
2019-08-28	17.5217	928827.0654	3.7536	1.3312	0.8195	105.7295	7.1602	0.9022	NaN	NaN	NaN	0.00273972602739736	NaN	NaN
2019-08-30	17.7954	943333.6332	3.8122	1.3282	0.8206	106.2704	7.1501	0.91	NaN	NaN	NaN	-0.007661342682768413	NaN	NaN
2019-09-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	256.596
2019-09-12	19.0183	1008161.2703	4.0742	1.3197	0.8111	107.7625	7.0877	0.903	NaN	NaN	NaN	0.016435231770309144	NaN	NaN
2019-09-16	18.7468	993767.682	4.016	1.3253	0.8024	107.8415	7.0671	0.9086	NaN	NaN	NaN	-0.003925221209500229	NaN	NaN
2019-09-24	18.5575	983735.1024	3.9755	1.3256	0.8012	107.6525	7.1071	0.9092	NaN	NaN	NaN	-0.0009197818802968438	NaN	NaN
2019-10-04	19.157	1008659.0044	4.0563	1.3309	0.811	106.7766	7.1497	0.9112	NaN	NaN	NaN	-0.01179882670885235	NaN	NaN
2019-10-09	19.1587	1008747.8691	4.0567	1.3302	0.8182	107.3764	7.1273	0.9109	NaN	NaN	NaN	0.0009296766053521477	NaN	NaN
2019-10-14	19.9046	1048026.0753	4.2146	1.3214	0.7976	108.2404	7.0699	NaN	NaN	NaN	NaN	0.007706868577609383	NaN	NaN
2019-10-18	19.9502	1050432.2786	4.2243	1.3136	0.7756	108.5517	7.0837	0.8965	NaN	NaN	NaN	-0.0018088028404904533	NaN	NaN
2019-10-23	20.5215	1080513.1827	4.3453	1.3088	0.7768	108.451	7.074	0.8994	NaN	NaN	NaN	0.006126295947219473	NaN	NaN
2019-10-28	21.0169	1106595.1482	4.4501	1.3067	0.7786	108.8572	7.0683	0.9014	NaN	NaN	NaN	-0.01394119590353482	NaN	NaN
2019-10-31	20.9924	1105306.6014	4.445	1.3155	0.7722	108.2392	7.0414	0.8965	95.5	210157.0	101.4645	0.012666711346424497	-0.03627130939426915	NaN
2019-11-11	22.1266	1165024.083	4.6851	1.323	0.7766	108.9485	7.0106	NaN	NaN	NaN	NaN	-0.0037563174429722235	NaN	NaN
2019-11-20	22.2101	1169422.9154	4.7028	1.3302	0.7751	108.4727	7.0337	0.9039	NaN	NaN	NaN	0.0021790943139257113	NaN	NaN
2019-11-26	22.303	1174310.5069	4.7225	1.3306	0.7778	108.9746	7.0396	0.9081	NaN	NaN	NaN	-0.0025370268787713313	NaN	NaN
2019-11-28	NaN	NaN	NaN	1.3289	0.774	109.4957	7.0346	NaN	NaN	NaN	NaN	0.00020627062706268795	NaN	NaN
2019-12-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	258.263
2019-12-13	23.2194	1222564.3648	4.9165	1.3166	0.7473	109.5669	6.9715	0.8986	NaN	NaN	NaN	-0.0008175500749421083	NaN	NaN
2019-12-20	23.5814	1241625.9716	4.9932	1.3138	0.7672	109.3178	7.0077	0.9029	NaN	NaN	NaN	0.0015575269181282714	NaN	NaN
2019-12-25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2019-12-27	24.4557	1287658.197	5.1783	1.3083	0.7633	109.5938	6.9959	0.8949	NaN	NaN	NaN	0.01983671817016397	NaN	NaN
2017-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	243.618
2019-12-31	23.1768	1287643.2103	5.0125	1.2994	0.7573	108.5455	6.9615	0.8907	99.3	209883.0	101.6179	0.0	0.06277292576419202	NaN
2020-01-07	23.5509	1308149.8165	5.0934	1.2997	0.7625	108.4407	6.9425	0.8978	NaN	NaN	NaN	-0.0033055749793400313	NaN	NaN
2020-01-08	23.9298	1329193.1461	5.1753	1.3018	0.7635	108.7359	6.9441	0.8995	NaN	NaN	NaN	0.002614962688946898	NaN	NaN
2020-01-09	24.438	1357426.28	5.2853	1.3056	0.7676	109.3969	6.9317	0.9004	NaN	NaN	NaN	-0.013486005089058506	NaN	NaN
2020-01-16	24.8808	1382020.6715	5.381	1.3035	0.7652	109.9472	6.8795	0.8984	NaN	NaN	NaN	0.003615235635894054	NaN	NaN
2020-01-20	NaN	NaN	NaN	1.3069	0.7693	110.1849	6.8662	NaN	NaN	NaN	NaN	0.00166923472008218	NaN	NaN
2020-01-21	24.9858	1385145.7036	5.4037	1.3056	0.765	110.0405	6.9035	0.9012	NaN	NaN	NaN	-0.005704396872195927	NaN	NaN
2020-01-23	25.1957	1396784.4804	5.4491	1.3163	0.7619	109.5483	6.9333	0.9057	NaN	NaN	NaN	0.0038538120624318495	NaN	NaN
2020-02-06	25.6677	1422949.8508	5.5512	1.3278	0.771	109.8519	6.9686	0.9108	NaN	NaN	NaN	0.006437906392841031	NaN	NaN
2020-02-17	NaN	NaN	NaN	1.3229	0.7682	109.8754	6.9815	NaN	NaN	NaN	NaN	-0.0003794106487923221	NaN	NaN
2020-02-20	25.2802	1401466.244	5.4674	1.3257	0.777	112.0111	7.0238	0.9262	NaN	NaN	NaN	0.009225782321406362	NaN	NaN
2020-02-25	22.7372	1260488.2784	4.9174	1.3287	0.7715	110.6273	7.0152	0.9201	NaN	NaN	NaN	-0.012801339953340984	NaN	NaN
2020-03-02	23.5841	1307437.1788	5.1006	1.3358	0.7832	107.7324	6.9654	0.8957	NaN	NaN	NaN	-0.006335797254487852	NaN	NaN
2020-03-17	19.9574	1106383.8728	4.3162	1.4125	0.827	106.9933	7.0201	0.9115	NaN	NaN	NaN	0.0326006587349601	NaN	NaN
2020-03-18	19.4688	1079299.6516	4.2106	1.4404	0.8431	107.719	7.0354	0.9231	NaN	NaN	NaN	-0.024736362452805638	NaN	NaN
2020-03-31	19.9131	1099546.6542	4.2656	1.4254	0.8091	108.525	7.0997	0.9078	89.1	187490.0	97.4477	-0.005746771303219433	-0.3755537656061215	NaN
2020-04-03	18.9045	1043853.7017	4.0495	1.4185	0.8146	108.5767	7.091	0.9262	NaN	NaN	NaN	-0.002288471053933705	NaN	NaN
2020-04-10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9132	NaN	NaN	NaN	0.0	NaN	NaN
2020-04-15	22.2733	1229871.6224	4.7712	1.406	0.8015	107.42	7.0621	0.9167	NaN	NaN	NaN	-0.01331878982720025	NaN	NaN
2020-04-16	22.4503	1239643.833	4.8091	1.4106	0.8005	107.568	7.0712	0.9225	NaN	NaN	NaN	0.006283819165648463	NaN	NaN
2020-04-21	21.0157	1163205.484	4.5018	1.4204	0.8131	107.4006	7.095	0.9213	NaN	NaN	NaN	-0.002431502787332507	NaN	NaN
2020-04-29	22.5317	1247118.2096	4.8265	1.3954	0.8059	106.5486	7.0765	0.9214	NaN	NaN	NaN	0.0069756443603690155	NaN	NaN
2020-05-04	22.9569	1270653.6486	4.9176	1.4065	0.8033	106.7812	7.0622	0.9165	NaN	NaN	NaN	0.013520725849492932	NaN	NaN
2020-05-15	24.0963	1333718.2228	5.1617	1.4105	0.8218	106.992	7.1086	0.9246	NaN	NaN	NaN	0.0021945021945022347	NaN	NaN
2020-05-21	24.8121	1373334.0448	5.315	1.3918	0.8177	107.6545	7.1048	0.913	NaN	NaN	NaN	-0.013384430589715612	NaN	NaN
2020-05-28	24.9217	1379402.1138	5.3385	1.3757	0.8145	107.7342	7.1536	0.9034	NaN	NaN	NaN	0.013454502537472157	NaN	NaN
2020-06-05	25.9593	1436832.0525	5.5608	1.3448	0.7895	109.241	7.0917	0.8852	NaN	NaN	NaN	-0.009764131521675101	NaN	NaN
2020-06-09	26.9374	1490967.8966	5.7703	1.3447	0.7891	108.1459	7.0856	0.8812	NaN	NaN	NaN	0.013665404637955403	NaN	NaN
2020-06-11	26.3038	1455903.1265	5.6346	1.3501	0.7901	107.0849	7.0717	0.8789	NaN	NaN	NaN	0.009407119214912107	NaN	NaN
2020-06-16	27.5709	1526032.6668	5.906	1.3548	0.7903	107.3488	7.0783	0.8882	NaN	NaN	NaN	0.005495469161064026	NaN	NaN
2020-06-17	27.5325	1523908.8426	5.8978	1.3536	0.7964	107.4163	7.0871	0.8913	NaN	NaN	NaN	0.0026164311878598134	NaN	NaN
2020-06-18	27.5435	1524515.6496	5.9001	1.3561	0.8022	106.9328	7.0883	0.8916	NaN	NaN	NaN	-0.002841568081651591	NaN	NaN
2020-06-30	27.6573	1562780.9472	5.9059	1.3685	0.8148	107.7514	7.0744	0.8899	78.1	160174.0	91.7523	-0.001975615263039021	0.8762486126526083	NaN
2020-07-13	28.9545	1636079.1435	6.1829	1.3563	0.7939	107.1586	7.0005	0.88	NaN	NaN	NaN	0.0024402418057789532	NaN	NaN
2020-07-14	29.4337	1663153.638	6.2853	1.3616	0.798	107.4022	7.0158	0.8767	NaN	NaN	NaN	-0.0030982019363761104	NaN	NaN
2020-07-16	29.2714	1653986.0085	6.2506	1.3538	0.7962	107.0965	6.9968	0.8747	NaN	NaN	NaN	0.0017178322065831697	NaN	NaN
2020-07-20	29.8279	1682162.6846	6.3694	1.3567	0.7912	107.1191	6.9874	0.874	NaN	NaN	NaN	0.004592231935376834	NaN	NaN
2020-07-21	29.4162	1658945.992	6.2815	1.3457	0.787	107.2271	6.9896	0.8699	NaN	NaN	NaN	0.014815222779093418	NaN	NaN
2020-07-22	29.4989	1663606.4331	6.2992	1.3422	0.787	107.0478	6.9959	0.863	NaN	NaN	NaN	0.005318571583631915	NaN	NaN
2020-07-28	28.2798	1594854.2383	6.0389	1.3393	0.7764	105.2659	7.0019	0.8523	NaN	NaN	NaN	0.002168637372850668	NaN	NaN
2020-07-29	28.8218	1625425.0214	6.1546	1.336	0.7709	105.1429	6.9993	0.8496	NaN	NaN	NaN	0.005152248956669547	NaN	NaN
2020-07-31	32.2244	1817315.4754	6.8812	1.3418	0.7601	104.9207	6.9748	0.8459	72.5	172183.0	95.2439	0.0036777851560505503	0.10736468500443652	NaN
2020-08-03	33.0364	1863107.5155	7.0546	1.3436	0.7676	106.1828	6.9845	0.8511	NaN	NaN	NaN	-0.0032062700391878307	NaN	NaN
2020-08-13	34.8779	1966962.6654	7.4478	1.3215	0.7637	106.972	6.9456	0.8462	NaN	NaN	NaN	0.006418551684869822	NaN	NaN
2020-08-27	37.9105	2137988.0254	8.0954	1.3147	0.7581	106.1664	6.8883	0.8457	NaN	NaN	NaN	-0.0047077082255561065	NaN	NaN
2020-09-04	36.6823	2068722.7546	7.8331	1.3096	0.7543	106.2236	6.8406	0.846	NaN	NaN	NaN	-0.007317701623293038	NaN	NaN
2020-09-07	NaN	NaN	NaN	1.3095	0.7598	106.2162	6.8326	NaN	NaN	NaN	NaN	0.001142085864091813	NaN	NaN
2020-09-08	34.2138	1929508.1115	7.306	1.3172	0.7675	106.2367	6.8441	0.8482	NaN	NaN	NaN	-0.00907441016333943	NaN	NaN
2020-09-21	33.3829	1882647.1629	7.1286	1.3238	0.7772	104.0977	6.7865	0.852	NaN	NaN	NaN	-0.02127223332820749	NaN	NaN
2020-09-22	33.9075	1912234.5502	7.2406	1.3314	0.7815	104.5826	6.776	0.8545	NaN	NaN	NaN	-0.0017806640829580722	NaN	NaN
2020-09-25	34.05	1920272.7421	7.271	1.3375	0.7851	105.5011	6.8292	0.8607	NaN	NaN	NaN	-0.0011279407025458488	NaN	NaN
2020-09-28	34.8628	1951648.6745	7.4446	1.3385	0.7756	105.4156	6.8132	0.8576	NaN	NaN	NaN	0.0024735172339624967	NaN	NaN
2020-10-07	35.1927	1953685.886	7.348	1.3288	0.7767	105.9728	6.7913	0.8499	NaN	NaN	NaN	-0.015104003344831196	NaN	NaN
2020-10-16	36.3976	2023554.474	7.5996	1.3199	0.7743	105.2636	6.6978	0.8535	NaN	NaN	NaN	0.006977112955230069	NaN	NaN
2020-10-28	34.0061	1890600.3824	7.1003	1.3284	0.7731	104.3404	6.7234	0.851	NaN	NaN	NaN	-0.01873327386262269	NaN	NaN
2020-11-05	36.4006	2023724.4921	7.6003	1.3056	0.763	103.6356	6.6074	0.8468	NaN	NaN	NaN	0.02015577307651828	NaN	NaN
2020-11-09	35.5719	1977649.6086	7.4272	1.295	0.7593	104.9146	6.604	0.8467	NaN	NaN	NaN	-0.037870981038746865	NaN	NaN
2020-11-10	35.4648	1971698.9779	7.4049	1.3036	0.7553	105.3184	6.6148	0.8467	NaN	NaN	NaN	0.0061050714936004	NaN	NaN
2020-12-03	37.5963	2090201.5379	7.8499	1.2914	0.7436	104.0984	6.5482	0.8229	NaN	NaN	NaN	0.005376934050258075	NaN	NaN
2020-12-07	37.844	2103972.9975	7.9016	1.2811	0.7521	104.1392	6.5394	0.8239	NaN	NaN	NaN	0.009224091155724423	NaN	NaN
2020-12-14	37.2416	2070479.4476	7.7758	1.2725	0.7458	103.6918	6.544	0.8234	NaN	NaN	NaN	-0.005863192182410382	NaN	NaN
2020-12-29	41.2446	2268953.4808	8.6117	1.2818	0.7412	103.785	6.5315	0.8162	NaN	NaN	NaN	-0.0003733333333333366	NaN	NaN
2020-12-30	40.893	2249606.7284	8.5382	1.2785	0.7353	103.0616	6.525	0.8143	NaN	NaN	NaN	0.007095982500133324	NaN	NaN
2021-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	262.2
2017-02-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	244.006
2017-04-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	244.193
2017-05-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	244.004
2017-07-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	244.243
2017-08-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	245.183
2017-09-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	246.435
2017-11-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247.284
2017-12-21	19.0228	890285.6706	4.0094	1.2804	0.7485	113.4919	6.585	0.8423	NaN	NaN	NaN	NaN	NaN	NaN
2017-12-22	19.0228	890285.6706	4.0094	1.2703	0.7472	113.3637	6.576	0.8447	NaN	NaN	NaN	0.0	NaN	NaN
2017-12-26	18.5402	867699.1419	3.9077	NaN	NaN	NaN	NaN	0.8427	NaN	NaN	NaN	0.0	NaN	NaN
2017-12-28	18.5957	870293.5405	3.9194	1.261	0.7438	112.9043	6.536	0.8367	NaN	NaN	NaN	0.00906675003908064	NaN	NaN
2018-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	248.743
2018-01-03	17.7009	875212.7517	3.7511	1.2515	0.7373	112.2598	6.5015	0.8313	NaN	NaN	NaN	0.002133983690267627	NaN	NaN
2018-01-04	17.7831	879278.0725	3.7685	1.2527	0.7385	112.6564	6.4965	0.8289	NaN	NaN	NaN	-0.0003042056430146989	NaN	NaN
2018-01-05	17.9856	889288.925	3.8114	1.251	0.7379	113.2835	6.4883	0.8306	NaN	NaN	NaN	0.002054012932674043	NaN	NaN
2018-01-18	18.4234	910936.7583	3.9042	1.2447	0.7209	111.2137	6.4227	0.8171	NaN	NaN	NaN	-0.0026203488807367004	NaN	NaN
2018-01-19	18.3412	905508.36	3.8868	1.2441	0.7211	110.5998	6.404	0.8171	NaN	NaN	NaN	0.0021017865185406492	NaN	NaN
2018-01-25	17.5858	868214.3644	3.7267	1.2323	0.7015	108.9063	6.331	0.8008	NaN	NaN	NaN	0.0009603309448178443	NaN	NaN
2018-01-31	17.2076	849541.9966	3.6465	1.2274	0.7057	108.8545	6.2888	0.8046	95.7	202575.0	101.3561	0.00014870994125937287	0.09248859248859254	NaN
2018-02-01	17.2436	851317.9011	3.6542	1.2319	0.7025	109.6557	6.2967	0.8012	NaN	NaN	NaN	-0.0027507248531706274	NaN	249.439
